56|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140086|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; SNI SOLAR MODUL, PLASTIK BERLEM|2134|BU|IDR|87|7700|669900|669900|||130003607|0|||7700||87||||TIDAK||TIDAK||||||
57|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140086|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; SNI SOLAR MODUL, PLASTIK BERLEM|2134|BU|IDR|87|7700|669900|669900|||130003606|0|||7700||87||||TIDAK||TIDAK||||||
58|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140086|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; SNI SOLAR MODUL, PLASTIK BERLEM|2134|BU|IDR|87|7700|669900|669900|||130003604|0|||7700||87||||TIDAK||TIDAK||||||
59|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140153|PRODUK MASSA MODUL SURYA 2016|AMPLOP; S/N PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS|2134|LBR|IDR|93|24000|2232000|2232000|||130003607|0|||24000||93||||TIDAK||TIDAK||||||
60|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140153|PRODUK MASSA MODUL SURYA 2016|AMPLOP; S/N PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS|2134|LBR|IDR|93|24000|2232000|2232000|||130003606|0|||24000||93||||TIDAK||TIDAK||||||
61|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140153|PRODUK MASSA MODUL SURYA 2016|AMPLOP; S/N PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS|2134|LBR|IDR|93|24000|2232000|2232000|||130003604|0|||24000||93||||TIDAK||TIDAK||||||
62|KRESNA||0|110005727||Divisi Produksi|35016ME107|16100250|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; TIMAH, KAWAT, SILVER, DIA 1MM SN/PB, 60/40  , ASAHI|2134|KG|IDR|224446|70|15711220|15711220|||130003607|0|||70||224446||||TIDAK||TIDAK||||||
63|KRESNA||0|110005727||Divisi Produksi|35016ME107|16100250|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; TIMAH, KAWAT, SILVER, DIA 1MM SN/PB, 60/40  , ASAHI|2134|KG|IDR|224446|70|15711220|15711220|||130003606|0|||70||224446||||TIDAK||TIDAK||||||
64|KRESNA||0|110005727||Divisi Produksi|35016ME107|16100250|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; TIMAH, KAWAT, SILVER, DIA 1MM SN/PB, 60/40  , ASAHI|2134|KG|IDR|224446|70|15711220|15711220|||130003604|0|||70||224446||||TIDAK||TIDAK||||||
65|KRESNA||0|110005727||Divisi Produksi|35016ME107|19100124|PRODUK MASSA MODUL SURYA 2016|LEM; STICK GLUE, CAIR, ALTECO|2134|TUB|IDR|4074|40|162960|162960|||130003607|0|||40||4074||||TIDAK||TIDAK||||||
